,time,service_stock,service_orders,service_back_orders,service_stock_position,repair_stock
537,198.0,0.0,2.0,0.0,2.0,2.0
538,198.5,0.0,2.0,0.0,2.0,2.0
539,199.0,0.0,4.0,1.0,3.0,3.0
540,199.0,0.0,4.0,1.0,3.0,3.0
541,199.0,1.0,3.0,0.0,4.0,3.0
542,200.0,0.0,3.0,0.0,3.0,0.0
543,200.0,2.0,1.0,0.0,3.0,0.0
544,201.0,1.0,1.0,0.0,2.0,1.0
545,201.0,1.0,1.0,0.0,2.0,1.0
546,201.5,1.0,1.0,0.0,2.0,1.0
547,202.0,0.0,3.0,0.0,3.0,2.0
548,202.0,0.0,3.0,0.0,3.0,2.0
549,202.5,0.0,3.0,0.0,3.0,2.0
550,203.0,0.0,3.0,1.0,2.0,3.0
551,203.0,0.0,3.0,1.0,2.0,3.0
552,203.0,1.0,2.0,0.0,3.0,3.0
553,204.0,0.0,2.0,0.0,2.0,0.0
554,204.0,2.0,0.0,0.0,2.0,0.0
555,205.0,1.0,2.0,0.0,3.0,1.0
556,205.0,1.0,2.0,0.0,3.0,1.0
557,205.5,1.0,2.0,0.0,3.0,1.0
558,206.0,0.0,2.0,0.0,2.0,2.0
559,206.0,0.0,2.0,0.0,2.0,2.0
560,206.5,0.0,2.0,0.0,2.0,2.0
561,207.0,0.0,4.0,1.0,3.0,3.0
562,207.0,0.0,4.0,1.0,3.0,3.0
563,207.0,1.0,3.0,0.0,4.0,3.0
564,208.0,0.0,3.0,0.0,3.0,0.0
565,208.0,2.0,1.0,0.0,3.0,0.0
566,209.0,1.0,1.0,0.0,2.0,1.0
567,209.0,1.0,1.0,0.0,2.0,1.0
568,209.5,1.0,1.0,0.0,2.0,1.0
569,210.0,0.0,3.0,0.0,3.0,2.0
570,210.0,0.0,3.0,0.0,3.0,2.0
571,210.5,0.0,3.0,0.0,3.0,2.0
572,211.0,0.0,3.0,1.0,2.0,3.0
573,211.0,0.0,3.0,1.0,2.0,3.0
574,211.0,1.0,2.0,0.0,3.0,3.0
575,212.0,0.0,2.0,0.0,2.0,0.0
576,212.0,2.0,0.0,0.0,2.0,0.0
577,213.0,1.0,2.0,0.0,3.0,1.0
578,213.0,1.0,2.0,0.0,3.0,1.0
579,213.5,1.0,2.0,0.0,3.0,1.0
580,214.0,0.0,2.0,0.0,2.0,2.0
581,214.0,0.0,2.0,0.0,2.0,2.0
582,214.5,0.0,2.0,0.0,2.0,2.0
583,215.0,0.0,4.0,1.0,3.0,3.0
584,215.0,0.0,4.0,1.0,3.0,3.0
585,215.0,1.0,3.0,0.0,4.0,3.0
586,216.0,0.0,3.0,0.0,3.0,0.0
587,216.0,2.0,1.0,0.0,3.0,0.0
588,217.0,1.0,1.0,0.0,2.0,1.0
589,217.0,1.0,1.0,0.0,2.0,1.0
590,217.5,1.0,1.0,0.0,2.0,1.0
591,218.0,0.0,3.0,0.0,3.0,2.0
592,218.0,0.0,3.0,0.0,3.0,2.0
593,218.5,0.0,3.0,0.0,3.0,2.0
594,219.0,0.0,3.0,1.0,2.0,3.0
595,219.0,0.0,3.0,1.0,2.0,3.0
596,219.0,1.0,2.0,0.0,3.0,3.0
597,220.0,0.0,2.0,0.0,2.0,0.0
598,220.0,2.0,0.0,0.0,2.0,0.0
599,221.0,1.0,2.0,0.0,3.0,1.0
600,221.0,1.0,2.0,0.0,3.0,1.0
601,221.5,1.0,2.0,0.0,3.0,1.0
602,222.0,0.0,2.0,0.0,2.0,2.0
603,222.0,0.0,2.0,0.0,2.0,2.0
604,222.5,0.0,2.0,0.0,2.0,2.0
605,223.0,0.0,4.0,1.0,3.0,3.0
606,223.0,0.0,4.0,1.0,3.0,3.0
607,223.0,1.0,3.0,0.0,4.0,3.0
608,224.0,0.0,3.0,0.0,3.0,0.0
609,224.0,2.0,1.0,0.0,3.0,0.0
610,225.0,1.0,1.0,0.0,2.0,1.0
611,225.0,1.0,1.0,0.0,2.0,1.0
612,225.5,1.0,1.0,0.0,2.0,1.0
613,226.0,0.0,3.0,0.0,3.0,2.0
614,226.0,0.0,3.0,0.0,3.0,2.0
615,226.5,0.0,3.0,0.0,3.0,2.0
616,227.0,0.0,3.0,1.0,2.0,3.0
617,227.0,0.0,3.0,1.0,2.0,3.0
618,227.0,1.0,2.0,0.0,3.0,3.0
619,228.0,0.0,2.0,0.0,2.0,0.0
620,228.0,2.0,0.0,0.0,2.0,0.0
621,229.0,1.0,2.0,0.0,3.0,1.0
622,229.0,1.0,2.0,0.0,3.0,1.0
623,229.5,1.0,2.0,0.0,3.0,1.0
624,230.0,0.0,2.0,0.0,2.0,2.0
625,230.0,0.0,2.0,0.0,2.0,2.0
626,230.5,0.0,2.0,0.0,2.0,2.0
627,231.0,0.0,4.0,1.0,3.0,3.0
628,231.0,0.0,4.0,1.0,3.0,3.0
629,231.0,1.0,3.0,0.0,4.0,3.0
630,232.0,0.0,3.0,0.0,3.0,0.0
631,232.0,2.0,1.0,0.0,3.0,0.0
632,233.0,1.0,1.0,0.0,2.0,1.0
633,233.0,1.0,1.0,0.0,2.0,1.0
634,233.5,1.0,1.0,0.0,2.0,1.0
635,234.0,0.0,3.0,0.0,3.0,2.0
636,234.0,0.0,3.0,0.0,3.0,2.0
637,234.5,0.0,3.0,0.0,3.0,2.0
638,235.0,0.0,3.0,1.0,2.0,3.0
639,235.0,0.0,3.0,1.0,2.0,3.0
640,235.0,1.0,2.0,0.0,3.0,3.0
641,236.0,0.0,2.0,0.0,2.0,0.0
642,236.0,2.0,0.0,0.0,2.0,0.0
643,237.0,1.0,2.0,0.0,3.0,1.0
644,237.0,1.0,2.0,0.0,3.0,1.0
645,237.5,1.0,2.0,0.0,3.0,1.0
646,238.0,0.0,2.0,0.0,2.0,2.0
647,238.0,0.0,2.0,0.0,2.0,2.0
648,238.5,0.0,2.0,0.0,2.0,2.0
649,239.0,0.0,4.0,1.0,3.0,3.0
650,239.0,0.0,4.0,1.0,3.0,3.0
651,239.0,1.0,3.0,0.0,4.0,3.0
652,240.0,0.0,3.0,0.0,3.0,0.0
653,240.0,2.0,1.0,0.0,3.0,0.0
654,241.0,1.0,1.0,0.0,2.0,1.0
655,241.0,1.0,1.0,0.0,2.0,1.0
656,241.5,1.0,1.0,0.0,2.0,1.0
657,242.0,0.0,3.0,0.0,3.0,2.0
658,242.0,0.0,3.0,0.0,3.0,2.0
659,242.5,0.0,3.0,0.0,3.0,2.0
660,243.0,0.0,3.0,1.0,2.0,3.0
661,243.0,0.0,3.0,1.0,2.0,3.0
662,243.0,1.0,2.0,0.0,3.0,3.0
663,244.0,0.0,2.0,0.0,2.0,0.0
664,244.0,2.0,0.0,0.0,2.0,0.0
665,245.0,1.0,2.0,0.0,3.0,1.0
666,245.0,1.0,2.0,0.0,3.0,1.0
667,245.5,1.0,2.0,0.0,3.0,1.0
668,246.0,0.0,2.0,0.0,2.0,2.0
669,246.0,0.0,2.0,0.0,2.0,2.0
670,246.5,0.0,2.0,0.0,2.0,2.0
671,247.0,0.0,4.0,1.0,3.0,3.0
672,247.0,0.0,4.0,1.0,3.0,3.0
673,247.0,1.0,3.0,0.0,4.0,3.0
674,248.0,0.0,3.0,0.0,3.0,0.0
675,248.0,2.0,1.0,0.0,3.0,0.0
676,249.0,1.0,1.0,0.0,2.0,1.0
677,249.0,1.0,1.0,0.0,2.0,1.0
678,249.5,1.0,1.0,0.0,2.0,1.0
679,250.0,0.0,3.0,0.0,3.0,2.0
680,250.0,0.0,3.0,0.0,3.0,2.0
681,250.5,0.0,3.0,0.0,3.0,2.0
682,251.0,0.0,3.0,1.0,2.0,3.0
683,251.0,0.0,3.0,1.0,2.0,3.0
684,251.0,1.0,2.0,0.0,3.0,3.0
685,252.0,0.0,2.0,0.0,2.0,0.0
686,252.0,2.0,0.0,0.0,2.0,0.0
687,253.0,1.0,2.0,0.0,3.0,1.0
688,253.0,1.0,2.0,0.0,3.0,1.0
689,253.5,1.0,2.0,0.0,3.0,1.0
690,254.0,0.0,2.0,0.0,2.0,2.0
691,254.0,0.0,2.0,0.0,2.0,2.0
692,254.5,0.0,2.0,0.0,2.0,2.0
693,255.0,0.0,4.0,1.0,3.0,3.0
694,255.0,0.0,4.0,1.0,3.0,3.0
695,255.0,1.0,3.0,0.0,4.0,3.0
696,256.0,0.0,3.0,0.0,3.0,0.0
697,256.0,2.0,1.0,0.0,3.0,0.0
698,257.0,1.0,1.0,0.0,2.0,1.0
699,257.0,1.0,1.0,0.0,2.0,1.0
700,257.5,1.0,1.0,0.0,2.0,1.0
701,258.0,0.0,3.0,0.0,3.0,2.0
702,258.0,0.0,3.0,0.0,3.0,2.0
703,258.5,0.0,3.0,0.0,3.0,2.0
704,259.0,0.0,3.0,1.0,2.0,3.0
705,259.0,0.0,3.0,1.0,2.0,3.0
706,259.0,1.0,2.0,0.0,3.0,3.0
707,260.0,0.0,2.0,0.0,2.0,0.0
708,260.0,2.0,0.0,0.0,2.0,0.0
709,261.0,1.0,2.0,0.0,3.0,1.0
710,261.0,1.0,2.0,0.0,3.0,1.0
711,261.5,1.0,2.0,0.0,3.0,1.0
712,262.0,0.0,2.0,0.0,2.0,2.0
713,262.0,0.0,2.0,0.0,2.0,2.0
714,262.5,0.0,2.0,0.0,2.0,2.0
715,263.0,0.0,4.0,1.0,3.0,3.0
716,263.0,0.0,4.0,1.0,3.0,3.0
717,263.0,1.0,3.0,0.0,4.0,3.0
718,264.0,0.0,3.0,0.0,3.0,0.0
719,264.0,2.0,1.0,0.0,3.0,0.0
720,265.0,1.0,1.0,0.0,2.0,1.0
721,265.0,1.0,1.0,0.0,2.0,1.0
722,265.5,1.0,1.0,0.0,2.0,1.0
723,266.0,0.0,3.0,0.0,3.0,2.0
724,266.0,0.0,3.0,0.0,3.0,2.0
725,266.5,0.0,3.0,0.0,3.0,2.0
726,267.0,0.0,3.0,1.0,2.0,3.0
727,267.0,0.0,3.0,1.0,2.0,3.0
728,267.0,1.0,2.0,0.0,3.0,3.0
729,268.0,0.0,2.0,0.0,2.0,0.0
730,268.0,2.0,0.0,0.0,2.0,0.0
731,269.0,1.0,2.0,0.0,3.0,1.0
732,269.0,1.0,2.0,0.0,3.0,1.0
733,269.5,1.0,2.0,0.0,3.0,1.0
734,270.0,0.0,2.0,0.0,2.0,2.0
735,270.0,0.0,2.0,0.0,2.0,2.0
736,270.5,0.0,2.0,0.0,2.0,2.0
737,271.0,0.0,4.0,1.0,3.0,3.0
738,271.0,0.0,4.0,1.0,3.0,3.0
739,271.0,1.0,3.0,0.0,4.0,3.0
740,272.0,0.0,3.0,0.0,3.0,0.0
741,272.0,2.0,1.0,0.0,3.0,0.0
742,273.0,1.0,1.0,0.0,2.0,1.0
743,273.0,1.0,1.0,0.0,2.0,1.0
744,273.5,1.0,1.0,0.0,2.0,1.0
745,274.0,0.0,3.0,0.0,3.0,2.0
746,274.0,0.0,3.0,0.0,3.0,2.0
747,274.5,0.0,3.0,0.0,3.0,2.0
748,275.0,0.0,3.0,1.0,2.0,3.0
749,275.0,0.0,3.0,1.0,2.0,3.0
750,275.0,1.0,2.0,0.0,3.0,3.0
751,276.0,0.0,2.0,0.0,2.0,0.0
752,276.0,2.0,0.0,0.0,2.0,0.0
753,277.0,1.0,2.0,0.0,3.0,1.0
754,277.0,1.0,2.0,0.0,3.0,1.0
755,277.5,1.0,2.0,0.0,3.0,1.0
756,278.0,0.0,2.0,0.0,2.0,2.0
757,278.0,0.0,2.0,0.0,2.0,2.0
758,278.5,0.0,2.0,0.0,2.0,2.0
759,279.0,0.0,4.0,1.0,3.0,3.0
760,279.0,0.0,4.0,1.0,3.0,3.0
761,279.0,1.0,3.0,0.0,4.0,3.0
762,280.0,0.0,3.0,0.0,3.0,0.0
763,280.0,2.0,1.0,0.0,3.0,0.0
764,281.0,1.0,1.0,0.0,2.0,1.0
765,281.0,1.0,1.0,0.0,2.0,1.0
766,281.5,1.0,1.0,0.0,2.0,1.0
767,282.0,0.0,3.0,0.0,3.0,2.0
768,282.0,0.0,3.0,0.0,3.0,2.0
769,282.5,0.0,3.0,0.0,3.0,2.0
770,283.0,0.0,3.0,1.0,2.0,3.0
771,283.0,0.0,3.0,1.0,2.0,3.0
772,283.0,1.0,2.0,0.0,3.0,3.0
773,284.0,0.0,2.0,0.0,2.0,0.0
774,284.0,2.0,0.0,0.0,2.0,0.0
775,285.0,1.0,2.0,0.0,3.0,1.0
776,285.0,1.0,2.0,0.0,3.0,1.0
777,285.5,1.0,2.0,0.0,3.0,1.0
778,286.0,0.0,2.0,0.0,2.0,2.0
779,286.0,0.0,2.0,0.0,2.0,2.0
780,286.5,0.0,2.0,0.0,2.0,2.0
781,287.0,0.0,4.0,1.0,3.0,3.0
782,287.0,0.0,4.0,1.0,3.0,3.0
783,287.0,1.0,3.0,0.0,4.0,3.0
784,288.0,0.0,3.0,0.0,3.0,0.0
785,288.0,2.0,1.0,0.0,3.0,0.0
786,289.0,1.0,1.0,0.0,2.0,1.0
787,289.0,1.0,1.0,0.0,2.0,1.0
788,289.5,1.0,1.0,0.0,2.0,1.0
789,290.0,0.0,3.0,0.0,3.0,2.0
790,290.0,0.0,3.0,0.0,3.0,2.0
791,290.5,0.0,3.0,0.0,3.0,2.0
792,291.0,0.0,3.0,1.0,2.0,3.0
793,291.0,0.0,3.0,1.0,2.0,3.0
794,291.0,1.0,2.0,0.0,3.0,3.0
795,292.0,0.0,2.0,0.0,2.0,0.0
796,292.0,2.0,0.0,0.0,2.0,0.0
797,293.0,1.0,2.0,0.0,3.0,1.0
798,293.0,1.0,2.0,0.0,3.0,1.0
799,293.5,1.0,2.0,0.0,3.0,1.0
800,294.0,0.0,2.0,0.0,2.0,2.0
801,294.0,0.0,2.0,0.0,2.0,2.0
802,294.5,0.0,2.0,0.0,2.0,2.0
803,295.0,0.0,4.0,1.0,3.0,3.0
804,295.0,0.0,4.0,1.0,3.0,3.0
805,295.0,1.0,3.0,0.0,4.0,3.0
806,296.0,0.0,3.0,0.0,3.0,0.0
807,296.0,2.0,1.0,0.0,3.0,0.0
808,297.0,1.0,1.0,0.0,2.0,1.0
809,297.0,1.0,1.0,0.0,2.0,1.0
810,297.5,1.0,1.0,0.0,2.0,1.0
811,298.0,0.0,3.0,0.0,3.0,2.0
812,298.0,0.0,3.0,0.0,3.0,2.0
813,298.5,0.0,3.0,0.0,3.0,2.0
814,299.0,0.0,3.0,1.0,2.0,3.0
815,299.0,0.0,3.0,1.0,2.0,3.0
816,299.0,1.0,2.0,0.0,3.0,3.0
817,300.0,0.0,2.0,0.0,2.0,0.0
818,300.0,2.0,0.0,0.0,2.0,0.0
819,301.0,1.0,2.0,0.0,3.0,1.0
820,301.0,1.0,2.0,0.0,3.0,1.0
821,301.5,1.0,2.0,0.0,3.0,1.0
822,302.0,0.0,2.0,0.0,2.0,2.0
823,302.0,0.0,2.0,0.0,2.0,2.0
824,302.5,0.0,2.0,0.0,2.0,2.0
825,303.0,0.0,4.0,1.0,3.0,3.0
826,303.0,0.0,4.0,1.0,3.0,3.0
827,303.0,1.0,3.0,0.0,4.0,3.0
828,304.0,0.0,3.0,0.0,3.0,0.0
829,304.0,2.0,1.0,0.0,3.0,0.0
830,305.0,1.0,1.0,0.0,2.0,1.0
831,305.0,1.0,1.0,0.0,2.0,1.0
832,305.5,1.0,1.0,0.0,2.0,1.0
833,306.0,0.0,3.0,0.0,3.0,2.0
834,306.0,0.0,3.0,0.0,3.0,2.0
835,306.5,0.0,3.0,0.0,3.0,2.0
836,307.0,0.0,3.0,1.0,2.0,3.0
837,307.0,0.0,3.0,1.0,2.0,3.0
838,307.0,1.0,2.0,0.0,3.0,3.0
839,308.0,0.0,2.0,0.0,2.0,0.0
840,308.0,2.0,0.0,0.0,2.0,0.0
841,309.0,1.0,2.0,0.0,3.0,1.0
842,309.0,1.0,2.0,0.0,3.0,1.0
843,309.5,1.0,2.0,0.0,3.0,1.0
844,310.0,0.0,2.0,0.0,2.0,2.0
845,310.0,0.0,2.0,0.0,2.0,2.0
846,310.5,0.0,2.0,0.0,2.0,2.0
847,311.0,0.0,4.0,1.0,3.0,3.0
848,311.0,0.0,4.0,1.0,3.0,3.0
849,311.0,1.0,3.0,0.0,4.0,3.0
850,312.0,0.0,3.0,0.0,3.0,0.0
851,312.0,2.0,1.0,0.0,3.0,0.0
852,313.0,1.0,1.0,0.0,2.0,1.0
853,313.0,1.0,1.0,0.0,2.0,1.0
854,313.5,1.0,1.0,0.0,2.0,1.0
855,314.0,0.0,3.0,0.0,3.0,2.0
856,314.0,0.0,3.0,0.0,3.0,2.0
857,314.5,0.0,3.0,0.0,3.0,2.0
858,315.0,0.0,3.0,1.0,2.0,3.0
859,315.0,0.0,3.0,1.0,2.0,3.0
860,315.0,1.0,2.0,0.0,3.0,3.0
861,316.0,0.0,2.0,0.0,2.0,0.0
862,316.0,2.0,0.0,0.0,2.0,0.0
863,317.0,1.0,2.0,0.0,3.0,1.0
864,317.0,1.0,2.0,0.0,3.0,1.0
865,317.5,1.0,2.0,0.0,3.0,1.0
866,318.0,0.0,2.0,0.0,2.0,2.0
867,318.0,0.0,2.0,0.0,2.0,2.0
868,318.5,0.0,2.0,0.0,2.0,2.0
869,319.0,0.0,4.0,1.0,3.0,3.0
870,319.0,0.0,4.0,1.0,3.0,3.0
871,319.0,1.0,3.0,0.0,4.0,3.0
872,320.0,0.0,3.0,0.0,3.0,0.0
873,320.0,2.0,1.0,0.0,3.0,0.0
874,321.0,1.0,1.0,0.0,2.0,1.0
875,321.0,1.0,1.0,0.0,2.0,1.0
876,321.5,1.0,1.0,0.0,2.0,1.0
877,322.0,0.0,3.0,0.0,3.0,2.0
878,322.0,0.0,3.0,0.0,3.0,2.0
879,322.5,0.0,3.0,0.0,3.0,2.0
880,323.0,0.0,3.0,1.0,2.0,3.0
881,323.0,0.0,3.0,1.0,2.0,3.0
882,323.0,1.0,2.0,0.0,3.0,3.0
883,324.0,0.0,2.0,0.0,2.0,0.0
884,324.0,2.0,0.0,0.0,2.0,0.0
885,325.0,1.0,2.0,0.0,3.0,1.0
886,325.0,1.0,2.0,0.0,3.0,1.0
887,325.5,1.0,2.0,0.0,3.0,1.0
888,326.0,0.0,2.0,0.0,2.0,2.0
889,326.0,0.0,2.0,0.0,2.0,2.0
890,326.5,0.0,2.0,0.0,2.0,2.0
891,327.0,0.0,4.0,1.0,3.0,3.0
892,327.0,0.0,4.0,1.0,3.0,3.0
893,327.0,1.0,3.0,0.0,4.0,3.0
894,328.0,0.0,3.0,0.0,3.0,0.0
895,328.0,2.0,1.0,0.0,3.0,0.0
896,329.0,1.0,1.0,0.0,2.0,1.0
897,329.0,1.0,1.0,0.0,2.0,1.0
898,329.5,1.0,1.0,0.0,2.0,1.0
899,330.0,0.0,3.0,0.0,3.0,2.0
900,330.0,0.0,3.0,0.0,3.0,2.0
901,330.5,0.0,3.0,0.0,3.0,2.0
902,331.0,0.0,3.0,1.0,2.0,3.0
903,331.0,0.0,3.0,1.0,2.0,3.0
904,331.0,1.0,2.0,0.0,3.0,3.0
905,332.0,0.0,2.0,0.0,2.0,0.0
906,332.0,2.0,0.0,0.0,2.0,0.0
907,333.0,1.0,2.0,0.0,3.0,1.0
908,333.0,1.0,2.0,0.0,3.0,1.0
909,333.5,1.0,2.0,0.0,3.0,1.0
910,334.0,0.0,2.0,0.0,2.0,2.0
911,334.0,0.0,2.0,0.0,2.0,2.0
912,334.5,0.0,2.0,0.0,2.0,2.0
913,335.0,0.0,4.0,1.0,3.0,3.0
914,335.0,0.0,4.0,1.0,3.0,3.0
915,335.0,1.0,3.0,0.0,4.0,3.0
916,336.0,0.0,3.0,0.0,3.0,0.0
917,336.0,2.0,1.0,0.0,3.0,0.0
918,337.0,1.0,1.0,0.0,2.0,1.0
919,337.0,1.0,1.0,0.0,2.0,1.0
920,337.5,1.0,1.0,0.0,2.0,1.0
921,338.0,0.0,3.0,0.0,3.0,2.0
922,338.0,0.0,3.0,0.0,3.0,2.0
923,338.5,0.0,3.0,0.0,3.0,2.0
924,339.0,0.0,3.0,1.0,2.0,3.0
925,339.0,0.0,3.0,1.0,2.0,3.0
926,339.0,1.0,2.0,0.0,3.0,3.0
927,340.0,0.0,2.0,0.0,2.0,0.0
928,340.0,2.0,0.0,0.0,2.0,0.0
929,341.0,1.0,2.0,0.0,3.0,1.0
930,341.0,1.0,2.0,0.0,3.0,1.0
931,341.5,1.0,2.0,0.0,3.0,1.0
932,342.0,0.0,2.0,0.0,2.0,2.0
933,342.0,0.0,2.0,0.0,2.0,2.0
934,342.5,0.0,2.0,0.0,2.0,2.0
935,343.0,0.0,4.0,1.0,3.0,3.0
936,343.0,0.0,4.0,1.0,3.0,3.0
937,343.0,1.0,3.0,0.0,4.0,3.0
938,344.0,0.0,3.0,0.0,3.0,0.0
939,344.0,2.0,1.0,0.0,3.0,0.0
940,345.0,1.0,1.0,0.0,2.0,1.0
941,345.0,1.0,1.0,0.0,2.0,1.0
942,345.5,1.0,1.0,0.0,2.0,1.0
943,346.0,0.0,3.0,0.0,3.0,2.0
944,346.0,0.0,3.0,0.0,3.0,2.0
945,346.5,0.0,3.0,0.0,3.0,2.0
946,347.0,0.0,3.0,1.0,2.0,3.0
947,347.0,0.0,3.0,1.0,2.0,3.0
948,347.0,1.0,2.0,0.0,3.0,3.0
949,348.0,0.0,2.0,0.0,2.0,0.0
950,348.0,2.0,0.0,0.0,2.0,0.0
951,349.0,1.0,2.0,0.0,3.0,1.0
952,349.0,1.0,2.0,0.0,3.0,1.0
953,349.5,1.0,2.0,0.0,3.0,1.0
954,350.0,0.0,2.0,0.0,2.0,2.0
955,350.0,0.0,2.0,0.0,2.0,2.0
956,350.5,0.0,2.0,0.0,2.0,2.0
957,351.0,0.0,4.0,1.0,3.0,3.0
958,351.0,0.0,4.0,1.0,3.0,3.0
959,351.0,1.0,3.0,0.0,4.0,3.0
960,352.0,0.0,3.0,0.0,3.0,0.0
961,352.0,2.0,1.0,0.0,3.0,0.0
962,353.0,1.0,1.0,0.0,2.0,1.0
963,353.0,1.0,1.0,0.0,2.0,1.0
964,353.5,1.0,1.0,0.0,2.0,1.0
965,354.0,0.0,3.0,0.0,3.0,2.0
966,354.0,0.0,3.0,0.0,3.0,2.0
967,354.5,0.0,3.0,0.0,3.0,2.0
968,355.0,0.0,3.0,1.0,2.0,3.0
969,355.0,0.0,3.0,1.0,2.0,3.0
970,355.0,1.0,2.0,0.0,3.0,3.0
971,356.0,0.0,2.0,0.0,2.0,0.0
972,356.0,2.0,0.0,0.0,2.0,0.0
973,357.0,1.0,2.0,0.0,3.0,1.0
974,357.0,1.0,2.0,0.0,3.0,1.0
975,357.5,1.0,2.0,0.0,3.0,1.0
976,358.0,0.0,2.0,0.0,2.0,2.0
977,358.0,0.0,2.0,0.0,2.0,2.0
978,358.5,0.0,2.0,0.0,2.0,2.0
979,359.0,0.0,4.0,1.0,3.0,3.0
980,359.0,0.0,4.0,1.0,3.0,3.0
981,359.0,1.0,3.0,0.0,4.0,3.0
982,360.0,0.0,3.0,0.0,3.0,0.0
983,360.0,2.0,1.0,0.0,3.0,0.0
984,361.0,1.0,1.0,0.0,2.0,1.0
985,361.0,1.0,1.0,0.0,2.0,1.0
986,361.5,1.0,1.0,0.0,2.0,1.0
987,362.0,0.0,3.0,0.0,3.0,2.0
988,362.0,0.0,3.0,0.0,3.0,2.0
989,362.5,0.0,3.0,0.0,3.0,2.0
990,363.0,0.0,3.0,1.0,2.0,3.0
991,363.0,0.0,3.0,1.0,2.0,3.0
992,363.0,1.0,2.0,0.0,3.0,3.0
993,364.0,0.0,2.0,0.0,2.0,0.0
994,364.0,2.0,0.0,0.0,2.0,0.0
995,365.0,1.0,2.0,0.0,3.0,1.0
996,365.0,1.0,2.0,0.0,3.0,1.0
997,365.5,1.0,2.0,0.0,3.0,1.0
998,366.0,0.0,2.0,0.0,2.0,2.0
999,366.0,0.0,2.0,0.0,2.0,2.0
1000,366.5,0.0,2.0,0.0,2.0,2.0
1001,367.0,0.0,4.0,1.0,3.0,3.0
1002,367.0,0.0,4.0,1.0,3.0,3.0
1003,367.0,1.0,3.0,0.0,4.0,3.0
1004,368.0,0.0,3.0,0.0,3.0,0.0
1005,368.0,2.0,1.0,0.0,3.0,0.0
1006,369.0,1.0,1.0,0.0,2.0,1.0
1007,369.0,1.0,1.0,0.0,2.0,1.0
1008,369.5,1.0,1.0,0.0,2.0,1.0
1009,370.0,0.0,3.0,0.0,3.0,2.0
1010,370.0,0.0,3.0,0.0,3.0,2.0
1011,370.5,0.0,3.0,0.0,3.0,2.0
1012,371.0,0.0,3.0,1.0,2.0,3.0
1013,371.0,0.0,3.0,1.0,2.0,3.0
1014,371.0,1.0,2.0,0.0,3.0,3.0
1015,372.0,0.0,2.0,0.0,2.0,0.0
1016,372.0,2.0,0.0,0.0,2.0,0.0
1017,373.0,1.0,2.0,0.0,3.0,1.0
1018,373.0,1.0,2.0,0.0,3.0,1.0
1019,373.5,1.0,2.0,0.0,3.0,1.0
1020,374.0,0.0,2.0,0.0,2.0,2.0
1021,374.0,0.0,2.0,0.0,2.0,2.0
1022,374.5,0.0,2.0,0.0,2.0,2.0
1023,375.0,0.0,4.0,1.0,3.0,3.0
1024,375.0,0.0,4.0,1.0,3.0,3.0
1025,375.0,1.0,3.0,0.0,4.0,3.0
1026,376.0,0.0,3.0,0.0,3.0,0.0
1027,376.0,2.0,1.0,0.0,3.0,0.0
1028,377.0,1.0,1.0,0.0,2.0,1.0
1029,377.0,1.0,1.0,0.0,2.0,1.0
1030,377.5,1.0,1.0,0.0,2.0,1.0
1031,378.0,0.0,3.0,0.0,3.0,2.0
1032,378.0,0.0,3.0,0.0,3.0,2.0
1033,378.5,0.0,3.0,0.0,3.0,2.0
1034,379.0,0.0,3.0,1.0,2.0,3.0
1035,379.0,0.0,3.0,1.0,2.0,3.0
1036,379.0,1.0,2.0,0.0,3.0,3.0
1037,380.0,0.0,2.0,0.0,2.0,0.0
